"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"l-111857";"Z_3";"50";"product";"TRUE";"5";"1";"0.2";"4";"5000";"0.9927";"0.993";"0.9392";"0.9766";"0.8769";"1.3456";"1.0371";"0.993";"0.9324";"0.9978";"0.9935";"0.9916";"0.98";"0.8798";"0.914";"1.3314";"1.3457";"1.3303";"1.0349";"0.9806";"0.9276";"0.9985";"0.9969";"0.9929";"0.9179";"1.3324";"1.3202";"1.331";"0.9733";"0.9978";"1.3193"
"c-826032";"Z_5";"2";"sum";"FALSE";"20";"0";"0.2";"3";"5000";"0.1795";"0.1929";"0.1807";"0.1872";"0.1144";"0.1934";"0.1794";"0.1859";"0.1122";"0.1922";"0.1988";"0.1238";"0.187";"0.0643";"0.08";"0.1926";"0.1989";"0.12";"0.186";"0.0654";"0.0783";"0.1973";"0.0659";"0.087";"0.0536";"0.1975";"0.0664";"0.0849";"0.0541";"0.0557";"0.0565"
"i-440557";"Z_4";"5";"product";"FALSE";"3";"0";"2";"4";"5000";"1.5039";"1.5251";"1.6053";"1.7546";"0.2672";"1.5246";"1.5992";"1.7559";"0.2685";"1.6165";"1.7596";"0.2778";"1.8134";"0.3288";"0.4231";"1.6307";"1.7652";"0.2804";"1.8135";"0.3309";"0.4263";"1.8181";"0.3384";"0.434";"0.4972";"1.8201";"0.3484";"0.4398";"0.5034";"0.5043";"0.5115"
"n-863327";"Z_4";"50";"sum";"TRUE";"10";"0";"0.1";"3";"5000";"0.1259";"0.1434";"0.1014";"0.1523";"0.1572";"0.1069";"0.13";"0.1257";"0.1808";"0.1033";"0.1434";"0.107";"0.1008";"0.3003";"0.1156";"0.1328";"0.1056";"0.1131";"0.1298";"0.3071";"0.1177";"0.103";"0.2925";"0.1107";"0.1268";"0.1312";"0.345";"0.1095";"0.1334";"0.1251";"0.1395"
"e-694133";"Z_1";"50";"sum";"FALSE";"2";"5";"2";"3";"5000";"0";"1.0621";"1.2093";"1.2559";"1.265";"0";"0";"0";"0";"0.9923";"0.9929";"1.0164";"1.1964";"1.2083";"1.2198";"0";"0";"0";"0";"0";"0";"0.9219";"1.0114";"1.0055";"1.1234";"0";"0";"0";"0";"0.9984";"0"
"b-200433";"Z_1";"5";"product";"FALSE";"5";"10";"2";"4";"5000";"1.5905";"1.5188";"1.5322";"1.5183";"1.4901";"1.5874";"1.6";"1.5709";"1.5602";"1.5275";"1.5107";"1.4887";"1.5269";"1.4945";"1.4842";"1.5974";"1.5697";"1.5582";"1.5865";"1.5659";"1.5465";"1.522";"1.4929";"1.4785";"1.4893";"1.58";"1.5926";"1.5408";"1.5533";"1.484";"1.5473"
"z-884428";"Z_1";"5";"sum";"TRUE";"10";"1";"2";"1";"5000";"0.9205";"1.098";"1.084";"1.09";"1.0981";"0";"0";"0.9042";"0";"1.0901";"1.0991";"1.0981";"1.0863";"1.0829";"1.1013";"0";"0";"0";"0";"0";"0";"1.0914";"1.0879";"1.0991";"1.0865";"0";"0";"0";"0";"1.0889";"0"
"q-326533";"Z_1";"2";"product";"FALSE";"50";"0.5";"5";"4";"5000";"1.2502";"1.2549";"1.2518";"1.254";"1.2218";"1.2537";"1.2474";"1.2504";"1.2214";"1.2512";"1.2543";"1.225";"1.2517";"1.2208";"1.2232";"1.2498";"1.2532";"1.2241";"1.2473";"1.2201";"1.2222";"1.2506";"1.2231";"1.2259";"1.2221";"1.2491";"1.2216";"1.2249";"1.2209";"1.2239";"1.2221"
"o-732750";"Z_1";"2";"sum";"TRUE";"10";"0";"0.2";"1";"5000";"0.6887";"1.0202";"0.9966";"1.1875";"1.0211";"1.1775";"0.6579";"0.7249";"0.6896";"1.0169";"1.2098";"1.0197";"1.1788";"1.0322";"1.196";"1.1661";"1.2385";"1.3073";"0.7624";"1.1492";"1.252";"1.2072";"1.034";"1.2175";"1.1172";"1.2591";"1.185";"1.1538";"1.5836";"1.1498";"1.2549"
"a-672078";"Z_1";"5";"product";"TRUE";"10";"0";"0";"4";"5000";"0.5558";"0.5478";"0.5736";"0.609";"0.5224";"0.5532";"0.5794";"0.6177";"0.5285";"0.5712";"0.6052";"0.5145";"0.6307";"0.5403";"0.5863";"0.5776";"0.6128";"0.5203";"0.638";"0.5469";"0.5919";"0.6279";"0.5325";"0.5772";"0.602";"0.6352";"0.5394";"0.5826";"0.6087";"0.5933";"0.6006"
"r-907603";"Z_3";"5";"product";"TRUE";"100";"10";"1";"4";"5000";"1.6986";"0.6158";"1.7035";"1.6982";"1.7238";"0.6056";"1.697";"1.6898";"1.7181";"0.6065";"0.5738";"0.633";"1.7002";"1.7223";"1.7199";"0.5966";"0.566";"0.6211";"1.691";"1.7163";"1.7118";"0.5637";"0.6715";"0.5882";"1.7192";"0.5557";"0.6582";"0.5781";"1.7103";"0.6216";"0.6113"
"a-492731";"Z_3";"10";"sum";"TRUE";"3";"2";"0";"3";"5000";"0.4465";"0.6542";"0.4849";"0.3415";"0.1426";"1.4698";"0.5915";"0.4538";"0.1711";"0.6011";"0.6453";"0.1918";"0.4486";"0.1936";"0.5024";"1.0958";"1.4739";"0.9678";"0.552";"0.2289";"0.5823";"0.5565";"0.2765";"0.5869";"0.5345";"1.1009";"0.9884";"1.7801";"0.5866";"0.6501";"1.5262"
"i-453483";"Z_5";"50";"sum";"TRUE";"100";"0.5";"0";"3";"5000";"0.8045";"0.7616";"0.7661";"0.7795";"0.4812";"0.7998";"0.8091";"0.8252";"0.5225";"0.7806";"0.7863";"0.4123";"0.7988";"0.5533";"0.9919";"0.8068";"0.8273";"0.2901";"0.8381";"0.5534";"0.9943";"0.8136";"0.5529";"0.8266";"0.6528";"0.8322";"0.5399";"0.9132";"0.6487";"0.6572";"0.6653"
"l-801386";"Z_1";"10";"product";"TRUE";"20";"0.2";"0.1";"3";"5000";"0.6601";"0.9548";"0.708";"0.7352";"0.7765";"0.0834";"0.4063";"0.5862";"0.5339";"0.9549";"0.9315";"0.9672";"0.6729";"0.7365";"0.6973";"0.0809";"0.0727";"0.0834";"0.38";"0.4585";"0.2598";"0.9329";"0.9625";"0.9008";"0.6901";"0.071";"0.0802";"0.0731";"0.2799";"0.9221";"0.0701"
"s-755699";"Z_3";"20";"sum";"TRUE";"50";"10";"10";"2";"5000";"0";"0";"0";"0";"0";"7e-04";"0";"0";"0";"0";"0";"0";"0";"0";"0.0945";"0.0171";"6e-04";"0";"0";"0";"0";"0";"0";"0.0783";"0.096";"0.0151";"0";"0";"0";"0.075";"0"
"j-912283";"Z_4";"50";"product";"FALSE";"100";"2";"1";"4";"5000";"0.0313";"0.0318";"0.0238";"0.023";"0.0018";"0.0308";"0.0236";"0.0217";"0.0027";"0.0233";"0.0232";"0.0021";"0.0178";"0.0493";"0.0016";"0.0227";"0.0218";"0.0027";"0.0172";"0.0493";"0.0022";"0.018";"0.0487";"0.0018";"0.0393";"0.0171";"0.0477";"0.0023";"0.0375";"0.0395";"0.0371"
"f-622250";"Z_4";"50";"product";"TRUE";"100";"1";"0";"4";"5000";"1.1102";"1.1098";"1.0458";"1.1087";"1.1186";"1.1055";"1.0399";"1.1039";"1.122";"1.0535";"1.1039";"1.12";"1.0411";"1.0799";"1.1225";"1.047";"1.0991";"1.1231";"1.0333";"1.0821";"1.1255";"1.0488";"1.0763";"1.1239";"1.0865";"1.0401";"1.0802";"1.1266";"1.0894";"1.0841";"1.0889"
"m-417716";"Z_4";"50";"sum";"TRUE";"20";"1";"1";"3";"5000";"0";"0";"0.5278";"0";"0";"0";"0.509";"0";"0";"0.2684";"0";"0";"0.5389";"0";"0";"0.2164";"0";"0";"0.5182";"0";"0";"0.273";"3e-04";"0";"0";"0.2221";"0.0011";"0";"0";"0";"0"
"k-994668";"Z_1";"2";"product";"FALSE";"3";"1";"2";"3";"5000";"0.7895";"0";"0.012";"0.7316";"0.009";"0";"4e-04";"0.8005";"0";"0";"0";"0";"0.0116";"0.0125";"0.0032";"0";"0";"0";"3e-04";"1e-04";"0";"0";"0";"0";"0.0119";"0";"0";"0";"1e-04";"0";"0"
"p-627189";"Z_2";"50";"product";"FALSE";"2";"10";"0";"2";"5000";"0.8803";"0";"0";"0";"0";"0.6611";"0.9171";"0.8689";"0.8808";"0";"0";"0";"0";"0";"0";"0.6837";"0.6537";"0.637";"0.8967";"0.9187";"0.8619";"0";"0";"0";"0";"0.6775";"0.6632";"0.6422";"0.8895";"0";"0.6661"
"w-317671";"Z_6";"10";"sum";"TRUE";"20";"0.5";"0.2";"4";"5000";"0.2112";"0.2772";"0.2078";"0.0606";"0.2082";"0.2888";"0.2129";"0.06";"0.2128";"0.2755";"0.0759";"0.2763";"0.0585";"0.2089";"0.0616";"0.2874";"0.076";"0.2893";"0.0581";"0.2134";"0.0608";"0.0753";"0.2753";"0.0763";"0.0604";"0.0753";"0.2888";"0.0762";"0.0599";"0.0761";"0.0762"
"m-429095";"Z_6";"100";"sum";"TRUE";"5";"0.1";"2";"4";"5000";"0.1337";"0.1395";"0.1379";"0.258";"0.147";"0.1294";"0.1303";"0.2583";"0.1359";"0.1322";"0.2594";"0.1449";"0.2557";"0.1435";"0.3026";"0.1232";"0.2598";"0.1327";"0.2572";"0.1336";"0.3006";"0.2416";"0.139";"0.3014";"0.3023";"0.2458";"0.1278";"0.3026";"0.3014";"0.2857";"0.2878"
"w-243278";"Z_5";"2";"product";"FALSE";"20";"0.5";"0.2";"3";"5000";"0.1894";"0.1874";"0.1814";"0.1875";"0.0788";"0.1898";"0.1839";"0.1916";"0.076";"0.1832";"0.1896";"0.093";"0.1836";"0.0192";"0.2709";"0.1834";"0.1916";"0.0564";"0.1861";"0.0195";"0.2654";"0.1857";"0.0195";"0.2809";"0.0915";"0.1859";"0.0195";"0.218";"0.092";"0.0922";"0.0923"
"t-105282";"Z_3";"5";"product";"FALSE";"2";"1";"0.1";"2";"5000";"0";"0";"0";"0";"0";"1.5424";"0";"0";"0";"0";"0";"0.0016";"0";"0";"0";"0.0018";"1.5076";"4e-04";"0";"0";"0";"0";"0";"5e-04";"0";"0.0016";"0";"1e-04";"0";"0";"0"
"i-664902";"Z_5";"50";"product";"FALSE";"5";"0.5";"0.2";"4";"5000";"0.5872";"0.5948";"0.6321";"0.5597";"0.5978";"0.5858";"0.6244";"0.5467";"0.588";"0.6307";"0.5584";"0.5969";"0.5961";"0.6332";"0.5512";"0.6228";"0.5455";"0.587";"0.5835";"0.6252";"0.5389";"0.5942";"0.6325";"0.5502";"0.5877";"0.5819";"0.6242";"0.5378";"0.5758";"0.5866";"0.5743"
"k-365348";"Z_5";"50";"product";"TRUE";"2";"5";"0.1";"1";"5000";"1.1919";"1.1505";"1.148";"1.1484";"1.5748";"1.2144";"1.1912";"1.1925";"1.6196";"1.1493";"1.1518";"0.1329";"1.1522";"0";"0";"1.2331";"1.2124";"0.0319";"1.1963";"0";"0";"1.1539";"0";"0";"0";"1.236";"0";"0";"0";"0";"0"
"w-989695";"Z_5";"5";"sum";"TRUE";"2";"0";"0.2";"4";"5000";"1.6532";"1.6403";"1.641";"1.6558";"1.6464";"1.6533";"1.6511";"1.6787";"1.661";"1.6405";"1.6548";"1.6456";"1.6566";"1.6466";"1.6645";"1.6519";"1.6786";"1.6606";"1.6776";"1.6581";"1.691";"1.6556";"1.6459";"1.6632";"1.6657";"1.6778";"1.6592";"1.6907";"1.6917";"1.6644";"1.6899"
"y-828269";"Z_4";"100";"sum";"TRUE";"20";"0.1";"0";"1";"5000";"0.6384";"0.8398";"1.8256";"0.5611";"0.8819";"0.4461";"1.8261";"0.5587";"0.8966";"1.8485";"0.8214";"1.0257";"1.8204";"1.7465";"0.3596";"1.8848";"0.4317";"0.8985";"1.8208";"1.7515";"0.3539";"1.8439";"1.7499";"0.3602";"0.368";"1.8802";"1.7443";"0.354";"0.3624";"0.367";"0.3624"
"r-111705";"Z_4";"20";"sum";"TRUE";"5";"0.2";"0.2";"3";"5000";"0.2365";"0.1915";"0.5091";"0.2577";"1.2222";"0.0483";"0.5422";"0.235";"1.2458";"0.5098";"0.1876";"1.0313";"0.5433";"1.0861";"0.6588";"0.5309";"0.0467";"0.8102";"0.5731";"1.0533";"0.6581";"0.5375";"0.9402";"0.6475";"0.4802";"0.5559";"0.9468";"0.5812";"0.5012";"0.4753";"0.4881"
"j-325207";"Z_4";"5";"sum";"FALSE";"2";"5";"0.2";"1";"5000";"0";"0";"1.8252";"0";"0";"0";"1.8125";"0";"0";"1.8278";"0";"0";"1.8189";"0";"0";"1.8241";"0";"0";"1.8035";"0";"0";"1.8204";"0";"0";"0";"1.8164";"0";"0";"0";"0";"0"
"x-977843";"Z_4";"100";"sum";"FALSE";"100";"2";"0.2";"3";"5000";"0";"0";"1.0348";"0";"0";"0";"1.0378";"0";"0";"1.0217";"0";"0";"1.0272";"0.0182";"0";"1.0252";"0";"0";"1.0342";"0.0182";"0";"1.0244";"0.0169";"0";"0.0018";"1.0238";"0.0157";"0";"0.0017";"0.0013";"0.0013"
"e-983777";"Z_5";"20";"sum";"FALSE";"3";"1";"2";"1";"5000";"0.2486";"0.2601";"0.2267";"0.2557";"0.1636";"0.2599";"0.2233";"0.2547";"0.1645";"0.2481";"0.2718";"0.1717";"0.2396";"0.1485";"0.1689";"0.2446";"0.2719";"0.1717";"0.2323";"0.1474";"0.1692";"0.259";"0.1641";"0.1801";"0.1567";"0.2561";"0.162";"0.1803";"0.1528";"0.1706";"0.1688"
"d-970428";"Z_5";"50";"sum";"TRUE";"100";"0.5";"10";"4";"5000";"0.7098";"0.6863";"0.6256";"0.6395";"1.3327";"0.7321";"0.676";"0.6973";"1.3582";"0.6495";"0.6659";"1.3569";"0.616";"1.3307";"1.4376";"0.7";"0.7161";"1.3734";"0.6714";"1.3531";"1.4702";"0.6367";"1.3584";"1.4581";"1.4467";"0.6832";"1.3748";"1.4874";"1.4758";"1.4712";"1.5007"
"f-665839";"Z_4";"100";"sum";"FALSE";"2";"1";"0";"3";"5000";"0";"0";"0.6496";"0";"0.1417";"0.0029";"0.6258";"0";"0.1434";"0.6002";"0";"0.0639";"0.6296";"0.0093";"0";"0.6032";"0.0031";"0.05";"0.6076";"0.008";"0";"0.5758";"0.0069";"0";"0";"0.5809";"0.0069";"0";"0";"0";"0"
"i-469302";"Z_3";"10";"sum";"FALSE";"3";"2";"2";"3";"5000";"0";"0";"0";"0";"0";"0.1158";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.1162";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"b-775229";"Z_5";"3";"sum";"TRUE";"5";"0.1";"2";"4";"5000";"0.1281";"0.1485";"0.1416";"0.1526";"0.1569";"0.1363";"0.1286";"0.1405";"0.1434";"0.1484";"0.1608";"0.166";"0.1534";"0.1579";"0.1666";"0.137";"0.1485";"0.1514";"0.1411";"0.1446";"0.153";"0.1607";"0.1667";"0.1745";"0.1679";"0.1489";"0.1527";"0.1612";"0.1533";"0.1753";"0.1618"
"k-405972";"Z_5";"50";"product";"TRUE";"10";"2";"0.5";"1";"5000";"0.1031";"0.0931";"0.0849";"0.1035";"1e-04";"0.0899";"0.0879";"0.1023";"1e-04";"0.0874";"0.0933";"0";"0.0395";"0";"0";"0.0875";"0.0882";"0";"0.0581";"0";"0";"0.0647";"0";"0";"0";"0.0667";"0";"0";"0";"0";"0"
"r-812819";"Z_1";"10";"sum";"TRUE";"100";"0";"2";"1";"5000";"1.0068";"1.3322";"1.3325";"1.342";"1.3331";"1.2148";"1.6418";"0.9976";"0.1941";"1.3324";"1.3425";"1.3777";"1.3425";"1.322";"1.3416";"1.1313";"1.2481";"1.2053";"1.6538";"1.3658";"0.1445";"1.3426";"1.3766";"1.38";"1.3261";"1.1608";"1.132";"1.2021";"1.0185";"1.3809";"1.1494"
"z-666274";"Z_1";"3";"product";"TRUE";"20";"0.5";"10";"2";"5000";"1.3577";"0";"0.9264";"1.2447";"0";"0";"1.1903";"1.3231";"2e-04";"0";"0";"0";"0.9239";"0";"0";"0";"0";"1e-04";"1.2363";"1e-04";"1e-04";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"y-430916";"Z_6";"10";"sum";"FALSE";"50";"5";"5";"1";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.0367";"0";"0";"0";"0.0353";"0.0368";"0.0352"
"n-290060";"Z_2";"10";"product";"TRUE";"2";"5";"0";"1";"5000";"1.2519";"0.6702";"0.2699";"1.118";"0.5737";"0.9903";"0.5492";"1.2689";"1.0846";"0.6637";"0.6728";"0.6691";"0.2697";"0.424";"0.6156";"1.0249";"0.9894";"1.0495";"0.5617";"0.7287";"1.4766";"0.6653";"0.6639";"0.6685";"0.618";"1.0237";"1.0459";"1.0467";"1.455";"0.6655";"1.0457"
"w-766405";"Z_5";"5";"sum";"TRUE";"50";"1";"0.1";"3";"5000";"1.0745";"1.0178";"1.0394";"1.0375";"0.4421";"1.0441";"1.0506";"1.05";"0.4575";"1.0136";"1.0052";"0.4398";"1.0345";"0.171";"0.428";"1.0379";"1.0318";"0.3892";"1.0441";"0.169";"0.4494";"1.0063";"0.1659";"0.3968";"0.2301";"1.0313";"0.1677";"0.3996";"0.2396";"0.229";"0.2409"
"i-212422";"Z_3";"2";"sum";"TRUE";"5";"0.5";"2";"4";"5000";"0.5411";"0.659";"0.5734";"0.5582";"0.6227";"0.6533";"0.5539";"0.5394";"0.5982";"0.6713";"0.6563";"0.7114";"0.5712";"0.6368";"0.6206";"0.6658";"0.6518";"0.7035";"0.5521";"0.6118";"0.5959";"0.6686";"0.7245";"0.7082";"0.6349";"0.6642";"0.7168";"0.7011";"0.6097";"0.7214";"0.7144"
"j-968403";"Z_3";"50";"sum";"TRUE";"100";"0.1";"5";"4";"5000";"1.1945";"1.0004";"1.1217";"1.1707";"1.2957";"1.0595";"1.1756";"1.2179";"1.3492";"0.9946";"1.0593";"1.1124";"1.1496";"1.2715";"1.3306";"1.055";"1.1147";"1.1622";"1.1992";"1.323";"1.3709";"1.0525";"1.109";"1.16";"1.3042";"1.1091";"1.1592";"1.2095";"1.3446";"1.1555";"1.2056"
"x-834512";"Z_2";"3";"sum";"TRUE";"100";"1";"1";"2";"5000";"0.7173";"0";"0";"0";"0";"0";"0.4324";"0.7506";"0.0342";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.457";"0.0665";"0.0091";"0";"0";"0";"0";"0";"0";"0";"0.0155";"0";"0"
"c-583083";"Z_2";"2";"sum";"TRUE";"10";"0.5";"0.5";"1";"5000";"1.6026";"0";"0";"1e-04";"0";"0.109";"0.3204";"1.6142";"0.4607";"0";"0";"0";"0";"0";"0";"0.0757";"0.107";"0.102";"0.3054";"0.283";"0.1554";"0";"0";"0";"0";"0.0737";"0.0805";"0.1019";"0.1141";"0";"0.0785"
"w-113335";"Z_1";"100";"sum";"TRUE";"50";"1";"2";"1";"5000";"0";"0.8356";"0.8394";"0.8226";"0.8828";"0";"0";"0";"0";"0.838";"0.8326";"0.9067";"0.8412";"0.8706";"0.8711";"0";"0";"0";"0";"0";"0";"0.8409";"0.8933";"0.9155";"0.8757";"0";"0";"0";"0";"0.9172";"0"
"e-196797";"Z_2";"20";"sum";"TRUE";"10";"10";"5";"3";"5000";"0.2504";"0";"0";"0";"0";"0";"0.1344";"0.2521";"0.0552";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.132";"0.0206";"0.0054";"0";"0";"0";"0";"0";"0";"0";"0.0047";"0";"0"
"k-442481";"Z_3";"3";"sum";"TRUE";"2";"2";"0.2";"3";"5000";"0.0647";"0.0193";"0";"0.6083";"0.0014";"1.8075";"0";"0.0715";"1e-04";"0";"0.0209";"0.0948";"0";"9e-04";"2e-04";"0";"1.8092";"0.0766";"0";"0.0369";"0.014";"0";"0";"0";"0";"0";"0.2305";"0.0986";"0";"0";"0.0015"
"v-733572";"Z_3";"5";"sum";"FALSE";"2";"0";"0.2";"3";"5000";"0";"0.0216";"0";"0.0183";"0";"0.9281";"0";"0";"0";"0";"0.0213";"0";"0";"0";"0";"0";"0.928";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e-749185";"Z_2";"5";"sum";"FALSE";"100";"0";"0";"1";"5000";"0.8268";"0";"0";"0";"0";"0";"0";"0.812";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"r-250645";"Z_5";"3";"product";"FALSE";"2";"2";"2";"4";"5000";"0.9099";"0.9114";"0.9249";"0.9223";"0.8714";"0.8989";"0.9136";"0.91";"0.8633";"0.912";"0.9127";"0.864";"0.9272";"0.877";"0.8722";"0.9026";"0.9";"0.8533";"0.916";"0.8689";"0.8638";"0.9143";"0.8671";"0.8655";"0.8779";"0.9034";"0.8593";"0.8546";"0.8694";"0.8675";"0.8594"
"q-442286";"Z_4";"5";"sum";"FALSE";"2";"0.5";"0.5";"2";"5000";"1.0497";"1.0499";"1.4657";"1.0105";"0";"1.1859";"1.4275";"1.04";"0";"1.5354";"1.0448";"0";"1.4514";"0.032";"0";"1.4941";"1.1764";"0";"1.4128";"0.0427";"0";"1.5211";"0.0349";"0";"0.002";"1.4797";"0.0599";"0";"0.0027";"0.0022";"0.0036"
"o-612553";"Z_1";"50";"product";"TRUE";"2";"0";"5";"1";"5000";"1e-04";"1.3348";"1.377";"1.3919";"1.3348";"0";"0";"1e-04";"0";"1.3466";"1.3746";"1.3301";"1.4171";"1.3801";"1.3689";"0";"0";"0";"0";"0";"0";"1.3872";"1.376";"1.3792";"1.3784";"0";"0";"0";"0";"1.3885";"0"
"h-326224";"Z_5";"20";"sum";"FALSE";"3";"10";"0";"1";"5000";"0.0436";"0.045";"0.044";"0.1552";"0.0292";"0.0449";"0.0435";"0.136";"0.0355";"0.0449";"0.0451";"0.011";"0.044";"0";"0";"0.0448";"0.1357";"7e-04";"0.044";"0";"0";"0.0452";"0";"0";"0";"0.0452";"0";"0";"0";"0";"0"
"w-189639";"Z_1";"100";"sum";"FALSE";"3";"0.2";"2";"2";"5000";"0";"0.0106";"0.7061";"0.869";"0.1111";"0.0288";"0";"0";"0.0018";"0.0099";"0.0118";"0.0116";"0.6534";"0.0925";"0.0831";"0.0272";"0.0309";"0.0319";"0";"0.0033";"0.0017";"0.011";"0.0105";"0.0121";"0.0658";"0.0296";"0.0316";"0.0325";"0.0032";"0.0107";"0.0317"
"p-718489";"Z_5";"10";"sum";"FALSE";"20";"0.5";"0.5";"4";"5000";"1.8004";"1.7904";"1.8179";"1.7954";"1.7988";"1.7951";"1.8219";"1.7991";"1.8027";"1.8117";"1.7896";"1.7905";"1.8167";"1.8185";"1.8004";"1.8166";"1.7943";"1.7952";"1.8203";"1.8225";"1.8044";"1.8107";"1.8115";"1.7922";"1.82";"1.8155";"1.8163";"1.7969";"1.824";"1.8131";"1.8179"
"r-214400";"Z_6";"2";"product";"TRUE";"20";"5";"0.5";"4";"5000";"0.5953";"0.6142";"0.6136";"0.5996";"0.6128";"0.6012";"0.6029";"0.5977";"0.6017";"0.6195";"0.5936";"0.62";"0.5975";"0.6191";"0.6026";"0.6074";"0.591";"0.6075";"0.594";"0.6091";"0.6003";"0.592";"0.6252";"0.5967";"0.6009";"0.5877";"0.6138";"0.5938";"0.5972";"0.5952";"0.5909"
"g-529512";"Z_6";"20";"product";"TRUE";"3";"5";"0.1";"3";"200";"0.2462";"0.2448";"0.002";"2e-04";"1.2933";"0.0752";"0.0018";"1e-04";"1.3528";"0.0018";"2e-04";"0.4318";"6e-04";"0.0735";"0.0395";"0.0018";"0";"0.7844";"3e-04";"0.0772";"0.0356";"4e-04";"0.0685";"0.0389";"0.1353";"3e-04";"0.0632";"0.0172";"0.2106";"0.1857";"0.2082"
"s-592826";"Z_3";"3";"product";"TRUE";"5";"0";"2";"1";"200";"0.7859";"0.49";"0.0286";"0.4155";"0.0199";"1.2476";"0.0326";"0.5327";"0.0147";"0.0287";"0.4595";"0.0309";"0.0298";"0.0553";"0.0146";"0.0974";"1.2617";"0.0637";"0.0305";"0.0421";"0.0101";"0.0242";"0.0845";"0.026";"0.1252";"0.1416";"0.0645";"0.0874";"0.0852";"0.1827";"0.1998"
"h-298208";"Z_5";"100";"sum";"TRUE";"100";"0.5";"0.5";"3";"200";"0.1755";"0.2042";"0.289";"0.3185";"0.6152";"0.2018";"0.1616";"0.1578";"0.633";"0.2065";"0.2448";"0.3325";"0.2766";"0.7963";"1.3792";"0.1972";"0.1776";"0.9267";"0.1675";"0.8789";"1.3828";"0.2042";"0.8325";"0.7551";"1.3033";"0.1818";"0.988";"1.7092";"1.3044";"1.2417";"1.4226"
"m-278741";"Z_3";"100";"product";"FALSE";"50";"1";"1";"4";"200";"0.6384";"1.7059";"0.7682";"0.7411";"0.7954";"1.8264";"0.8232";"1.0469";"1.067";"1.7851";"1.7948";"1.6366";"0.7745";"0.8129";"0.832";"1.877";"1.8416";"1.4158";"1.2101";"1.167";"1.2576";"1.8249";"1.696";"1.6632";"0.83";"1.9046";"1.4839";"1.442";"1.1785";"1.7053";"1.5303"
