"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"n-277657";"Z_1";"2";"product";"TRUE";"2";"0";"0.2";"cubic";"5000";"0.2033";"0.8014";"0.5555";"0.668";"0.5555";"0.5098";"0.9245";"0.2023";"0.9245";"0.8501";"0.9684";"0.8501";"0.5524";"0.6467";"0.5524";"0.5482";"0.4637";"0.5482";"0.9226";"0.8133";"0.9226";"0.8493";"0.8936";"0.8493";"0.6448";"0.5435";"0.224";"0.5435";"0.8099";"0.8933";"0.2215"
"o-366165";"Z_5";"10";"sum";"TRUE";"10";"0";"10";"softplus";"5000";"0.8162";"0.799";"0.7751";"0.7877";"0";"0.8208";"0.7783";"0.8145";"0";"0.7798";"0.7974";"0";"0.7656";"0";"0";"0.7731";"0.8176";"0";"0.7658";"0";"0";"0.7707";"0";"0";"0";"0.76";"0";"0";"0";"0";"0"
"v-657700";"Z_1";"20";"product";"TRUE";"20";"0.1";"2";"softplus";"5000";"0";"2e-04";"0.2054";"0.0556";"0.9331";"0";"0";"0";"0";"0.018";"3e-04";"2e-04";"0.2346";"0.1662";"0.0014";"0";"0";"0";"0";"0";"0";"0.0195";"0.0227";"3e-04";"0.0949";"0";"0";"0";"0";"0.0265";"0"
"h-367637";"Z_4";"2";"product";"TRUE";"2";"0.5";"0.1";"cubic";"5000";"0.0047";"0.0036";"2e-04";"1.1584";"0.001";"0.037";"0.0075";"0.0047";"0.0479";"0.0027";"0.0028";"0.073";"0.0031";"0.0645";"0.0054";"0.0037";"0.044";"0.0227";"0";"0.2122";"0.0439";"0.008";"0.0143";"0.0519";"0.0652";"0.0189";"0.0069";"0.0233";"0.2121";"0.014";"0.0068"
"l-423761";"Z_5";"100";"sum";"TRUE";"100";"0";"2";"square";"5000";"0.2694";"0.2909";"0.2818";"0.2779";"1.8851";"0.2737";"0.275";"0.2662";"1.9612";"0.2906";"0.2872";"1.9046";"0.2787";"1.5177";"1.7351";"0.2771";"0.2706";"1.9063";"0.2702";"1.4733";"1.8352";"0.2865";"1.4719";"1.7481";"1.4509";"0.2719";"1.4746";"1.9907";"1.4395";"1.373";"1.416"
"g-417961";"Z_4";"20";"product";"FALSE";"20";"5";"5";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e-168967";"Z_2";"2";"product";"FALSE";"2";"2";"10";"cubic";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"j-273983";"Z_6";"3";"product";"TRUE";"3";"0.5";"0.5";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"q-964908";"Z_2";"5";"product";"FALSE";"5";"0.2";"10";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"j-170926";"Z_4";"10";"sum";"FALSE";"10";"2";"0.1";"softplus";"5000";"9e-04";"0.2843";"0.8097";"0.0593";"0.1724";"0.1019";"0.8022";"0.0134";"0.8465";"0.8037";"0.3449";"0.0011";"0.5157";"0.4045";"0";"0.7947";"0.2179";"0.9265";"0.7429";"0.7668";"0";"0.2053";"0.1918";"0";"0";"0.7364";"0.7651";"0.0027";"2e-04";"0";"0.0012"
"x-899747";"Z_1";"2";"product";"FALSE";"2";"10";"2";"log";"5000";"0.4395";"0";"0";"0.0104";"0";"0";"0";"0.0011";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"x-740980";"Z_6";"50";"sum";"FALSE";"50";"0.5";"2";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"x-131435";"Z_4";"3";"sum";"TRUE";"3";"0";"10";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-645384";"Z_6";"10";"sum";"FALSE";"10";"0.5";"10";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"x-270463";"Z_1";"50";"sum";"TRUE";"50";"0.5";"0.2";"cubic";"5000";"0.7257";"1.1611";"1.435";"1.7619";"1.7042";"0.7603";"0.5396";"0.8012";"1.1249";"1.1587";"1.1797";"1.7767";"1.4204";"1.6064";"1.708";"0.8347";"0.833";"1.3061";"0.6089";"1.3716";"1.1452";"1.178";"1.5919";"1.7872";"1.6186";"0.9294";"0.674";"1.2651";"1.3993";"1.6113";"0.6514"
"h-722051";"Z_5";"5";"sum";"TRUE";"5";"1";"10";"square";"5000";"0.6777";"0.6584";"0.6363";"0.5936";"0";"0.6687";"0.6749";"0.6256";"0";"0.6548";"0.6107";"0";"0.587";"0";"0";"0.6648";"0.6178";"0";"0.6217";"0";"0";"0.6037";"0";"0";"0";"0.6127";"0";"0";"0";"0";"0"
"u-521068";"Z_3";"5";"sum";"TRUE";"5";"2";"10";"cubic";"5000";"0";"0";"0";"0.1036";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"m-409320";"Z_4";"10";"product";"FALSE";"10";"0";"0";"log";"5000";"0.1746";"0.0791";"0.3665";"0.0105";"0.0289";"0.1788";"0.3488";"0.1735";"0.1552";"0.3534";"0.0787";"0.0696";"0.3683";"0.3669";"0.4711";"0.3494";"0.1779";"0.155";"0.3508";"0.3485";"0.4976";"0.3554";"0.3536";"0.4046";"0.4713";"0.3515";"0.3492";"0.5134";"0.4741";"0.443";"0.4543"
"v-568993";"Z_6";"20";"product";"FALSE";"20";"2";"0";"softplus";"5000";"0";"0";"0.0245";"0";"0";"0.0453";"0.0246";"0";"0";"0.0245";"0";"0";"0.0239";"0";"0";"0.0247";"0.1585";"0.0447";"0.024";"0";"0";"0.0239";"0";"0";"0";"0.0242";"0";"0.3788";"0";"0";"0"
"a-549061";"Z_6";"20";"sum";"TRUE";"20";"0.2";"0.5";"square";"5000";"1e-04";"0";"0";"0";"1e-04";"0";"0";"0";"0.0032";"0";"0";"4e-04";"0";"0";"0";"0";"0";"2e-04";"0";"0";"0.0022";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e-158299";"Z_6";"100";"sum";"TRUE";"100";"0.5";"10";"cubic";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"q-921164";"Z_3";"50";"sum";"TRUE";"50";"2";"10";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"x-536194";"Z_6";"2";"product";"TRUE";"2";"0.5";"0.5";"softplus";"5000";"0";"0";"0.0651";"0.0616";"0";"0";"0.0647";"0.0523";"0";"0.0627";"0.0574";"0";"0.0686";"0";"0.0154";"0.0631";"0.0412";"0";"0.0681";"0";"0.0071";"0.0657";"0";"0.0191";"0";"0.0663";"0";"0.0011";"0";"0";"0"
"u-358185";"Z_6";"100";"sum";"TRUE";"100";"0";"0.2";"softplus";"5000";"0.1307";"0.077";"0.5476";"0.0279";"0.6864";"0.3082";"0.5634";"0.048";"0.0419";"0.5298";"0.0265";"0.0344";"0.5053";"1.4179";"0";"0.5406";"0.1971";"0.0867";"0.516";"1.456";"0";"0.4832";"1.4844";"0";"0.7823";"0.4927";"1.5044";"2e-04";"0.8025";"0.8205";"0.8151"
"h-454354";"Z_4";"3";"sum";"TRUE";"3";"0.1";"0.5";"cubic";"5000";"0.2123";"0.9764";"0.0129";"0.014";"0.0124";"0.3653";"0.0138";"0.2216";"0.0495";"0.0083";"0.9988";"0.5235";"0.6906";"1.5094";"0.0124";"0.0179";"0.3616";"0.1347";"0.4303";"0.5557";"0.0501";"0.1589";"1.1916";"0.5277";"0.3762";"0.4653";"0.3481";"0.1345";"0.5495";"0.8796";"0.3769"
"e-654272";"Z_3";"50";"sum";"TRUE";"50";"10";"0.2";"square";"5000";"0.0117";"0";"0";"0.0014";"0";"0.1652";"0";"0.0135";"0";"0";"0";"0";"0";"0";"0";"0.1787";"0.1751";"0";"0";"0";"0";"0";"0";"0";"0";"0.1745";"0";"0";"0";"0";"0"
"f-675858";"Z_3";"5";"product";"TRUE";"5";"0.1";"0.2";"softplus";"5000";"1.9651";"0.0351";"0.9933";"0.1076";"0.2812";"1.1078";"0.6912";"1.9806";"1.6805";"0.177";"0.0313";"0.1482";"0.9736";"0.8649";"0.0415";"0.5501";"1.1794";"0.9665";"0.6912";"0.6747";"0.0304";"0.1667";"0.3623";"0.0392";"0.0147";"0.5289";"0.2592";"0.1039";"0.0071";"0.0124";"0.0538"
"n-652074";"Z_3";"2";"sum";"FALSE";"2";"0";"10";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"x-815652";"Z_4";"100";"sum";"TRUE";"100";"0.5";"1";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3e-04";"0";"0";"1e-04";"0";"0";"3e-04";"0";"0";"1e-04";"0";"0";"0";"7e-04";"0";"0";"0"
"j-322633";"Z_1";"5";"sum";"FALSE";"5";"0.2";"0.5";"softplus";"5000";"0";"0";"0";"0.1342";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"v-898412";"Z_5";"50";"sum";"TRUE";"50";"0";"0";"log";"5000";"0.6255";"0.6047";"0.6035";"0.5829";"0.5976";"0.7243";"0.5902";"0.6108";"1.3296";"0.637";"0.5995";"0.6541";"0.6209";"0.1629";"0.3536";"0.671";"0.7252";"1.5928";"0.6008";"0.1631";"1.1362";"0.6528";"0.1575";"0.1833";"0.4739";"0.68";"0.1577";"1.2833";"0.4584";"0.4548";"0.453"
"k-513944";"Z_3";"100";"product";"TRUE";"100";"5";"5";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"y-734474";"Z_2";"100";"product";"TRUE";"100";"2";"0.5";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-537199";"Z_2";"20";"sum";"FALSE";"20";"1";"0";"cubic";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"s-313801";"Z_1";"50";"sum";"FALSE";"50";"0.5";"0.2";"softplus";"5000";"0";"0";"0";"1.0939";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"v-194166";"Z_2";"10";"product";"FALSE";"10";"0.5";"0.2";"log";"5000";"0.3701";"0";"0";"0";"0";"0.0029";"0.4518";"0.3578";"0.3666";"0";"0";"0";"0";"0";"0";"0.0029";"0.0022";"0.0024";"0.4205";"0.4544";"0.2526";"0";"0";"0";"0";"0.0022";"0.0024";"0.0022";"0.2125";"0";"0.0021"
"s-884600";"Z_4";"10";"product";"FALSE";"10";"5";"2";"cubic";"5000";"0";"0";"0";"0";"1.089";"1e-04";"0.0101";"0";"0";"0";"0";"0";"0";"0";"0";"0.0083";"0.276";"0";"0";"0";"0";"0";"0";"0.3729";"0";"0.0085";"0";"0";"0";"0";"0"
"u-978276";"Z_6";"10";"sum";"TRUE";"10";"10";"10";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"h-395015";"Z_2";"3";"product";"FALSE";"3";"2";"0.1";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"r-113048";"Z_4";"100";"product";"FALSE";"100";"5";"0.1";"log";"5000";"0";"0";"0.2456";"0";"0";"0";"0.2175";"0";"0";"0.2594";"0";"0";"0.2459";"0.243";"0";"0.239";"0";"0";"0.2177";"0.2159";"0";"0.2597";"0.2554";"0";"0.2378";"0.239";"0.2378";"1e-04";"0.2108";"0.2501";"0.2331"
"v-649898";"Z_3";"5";"product";"FALSE";"5";"0.1";"0";"square";"5000";"0";"0";"0";"0";"0";"0.0288";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.0239";"0.0245";"0.0067";"0";"0";"0";"0";"0";"0";"0";"0.0239";"4e-04";"0.0125";"0";"0";"0.004"
"q-412503";"Z_6";"10";"sum";"FALSE";"10";"2";"10";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"x-215105";"Z_5";"2";"sum";"FALSE";"2";"10";"5";"softplus";"5000";"0.9237";"0.9324";"0.9415";"0.9243";"0";"0.9314";"0.9335";"0.9169";"0";"0.9419";"0.9254";"0";"0.9365";"0";"0";"0.9399";"0.9249";"0";"0.9291";"0";"0";"0.9372";"0";"0";"0";"0.9359";"0";"0";"0";"0";"0"
"o-277546";"Z_3";"2";"product";"FALSE";"2";"1";"2";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-918424";"Z_6";"5";"product";"FALSE";"5";"2";"5";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"m-254229";"Z_2";"2";"sum";"FALSE";"2";"5";"0.5";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"p-194839";"Z_2";"50";"product";"FALSE";"50";"2";"1";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"r-577838";"Z_2";"100";"product";"FALSE";"100";"2";"0";"softplus";"5000";"0.0013";"0";"0";"0";"0";"0";"0.0817";"0.0017";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.017";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"f-244969";"Z_3";"5";"product";"TRUE";"5";"0.1";"2";"cubic";"5000";"0";"0";"0";"0";"0.0029";"0";"0";"0";"0";"0";"0";"0";"0";"0.0025";"6e-04";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.0033";"0";"0";"0";"0";"0";"0"
"i-228120";"Z_3";"3";"sum";"TRUE";"3";"2";"2";"cubic";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"w-513524";"Z_4";"50";"product";"TRUE";"50";"0";"0.1";"square";"2000";"0.663";"0.7246";"0.867";"0.773";"0.8443";"0.6462";"0.8303";"0.7006";"0.7847";"0.8462";"0.7701";"0.8547";"0.8868";"0.8928";"0.8016";"0.7252";"0.6784";"0.7347";"0.8745";"0.8816";"0.7867";"0.8986";"0.8713";"0.8035";"0.953";"0.7768";"0.7926";"0.7882";"0.984";"0.9756";"0.8823"
"o-328112";"Z_4";"20";"sum";"FALSE";"20";"10";"0.2";"log";"2000";"0";"0";"1e-04";"0";"0";"0";"1e-04";"0";"0";"1e-04";"0";"0";"2e-04";"1e-04";"0";"1e-04";"0";"0";"2e-04";"1e-04";"0";"2e-04";"1e-04";"0";"1e-04";"2e-04";"1e-04";"0";"1e-04";"1e-04";"1e-04"
