"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"s-137806";"Z_6";"10";"product";"TRUE";"10";"0.5";"1";"square";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1e-04";"0";"0";"0";"1e-04";"0";"1e-04";"0";"0";"1e-04";"0";"2e-04";"0";"2e-04";"1e-04";"2e-04";"2e-04";"2e-04"
"a-412190";"Z_5";"100";"sum";"TRUE";"100";"0.5";"5";"square";"2000";"0.2607";"0.2575";"0.3146";"0.3034";"0.0017";"0.256";"0.284";"0.2805";"0.344";"0.2842";"0.2768";"0.0029";"0.3309";"0.0134";"0.0158";"0.2876";"0.2755";"0.4302";"0.2977";"0.0187";"0.2911";"0.299";"0.0919";"0.0181";"0.1274";"0.3015";"0.8487";"0.3726";"0.1799";"0.2791";"0.8735"
"a-389002";"Z_1";"3";"product";"TRUE";"3";"0";"10";"square";"2000";"0";"0.8541";"0.3518";"0.4194";"0.6093";"2e-04";"0";"0";"1e-04";"0.8582";"0.8448";"0.8479";"0.4251";"0.6207";"0.6973";"2e-04";"2e-04";"2e-04";"0";"1e-04";"1e-04";"0.8486";"0.8517";"0.8371";"0.709";"2e-04";"2e-04";"2e-04";"1e-04";"0.8407";"2e-04"
"t-484473";"Z_6";"50";"product";"FALSE";"50";"5";"0.2";"square";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"j-386614";"Z_4";"3";"product";"TRUE";"3";"0";"0.2";"cubic";"2000";"1.5234";"1.148";"1e-04";"0.5929";"0";"1.1195";"0.0282";"1.5242";"1e-04";"7e-04";"1.1465";"2e-04";"1e-04";"0.5682";"0";"0.0128";"1.0443";"0.0082";"0.0275";"1.3632";"1e-04";"7e-04";"0.9253";"2e-04";"0.5763";"0.0126";"1.004";"0.0081";"1.3519";"0.9257";"0.902"
"k-492182";"Z_3";"3";"product";"TRUE";"3";"0.1";"2";"square";"2000";"0";"3e-04";"4e-04";"3e-04";"0";"0.0029";"1e-04";"0";"0";"4e-04";"0";"0";"4e-04";"0";"0";"0.0032";"0.0029";"1e-04";"1e-04";"0";"0";"4e-04";"0";"0";"0";"0.0032";"1e-04";"1e-04";"0";"0";"1e-04"
"p-592258";"Z_6";"5";"product";"FALSE";"5";"10";"0.2";"square";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-803042";"Z_5";"5";"sum";"FALSE";"5";"10";"0";"cubic";"2000";"0.9642";"1.0796";"1.1224";"1.1512";"1.1867";"0.9538";"0.958";"0.9818";"0.996";"1.0876";"1.1104";"1.1133";"1.178";"1.1488";"1.0878";"0.9565";"1.0029";"1.0148";"1.024";"0.9909";"0.942";"1.1458";"1.0981";"1.0706";"1.1257";"0.9401";"0.9263";"0.9214";"0.9581";"1.0704";"0.9221"
"p-133884";"Z_5";"100";"sum";"FALSE";"100";"10";"1";"log";"2000";"1.555";"1.5592";"1.567";"1.5593";"0";"1.5616";"1.548";"1.5564";"0";"1.562";"1.5597";"0";"1.5599";"0";"0";"1.553";"1.5613";"0";"1.5439";"0";"0";"1.5561";"0";"0";"0";"1.5484";"0";"0";"0";"0";"0"
"x-272130";"Z_3";"100";"sum";"FALSE";"100";"10";"5";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"s-898230";"Z_4";"20";"sum";"FALSE";"20";"10";"0.2";"log";"5000";"0";"0";"1.7994";"0";"0";"0";"1.7696";"0";"0";"1.7705";"0";"0";"1.8063";"1.8159";"0";"1.7799";"0";"0";"1.7753";"1.7771";"0";"1.7774";"1.7877";"0";"1.3085";"1.7857";"1.7833";"0";"1.2087";"1.314";"1.0734"
"h-488396";"Z_6";"100";"sum";"FALSE";"100";"0.5";"0";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"r-614646";"Z_2";"10";"product";"FALSE";"10";"5";"0.5";"cubic";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-562633";"Z_4";"50";"product";"FALSE";"50";"5";"1";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"s-251351";"Z_3";"2";"product";"FALSE";"2";"0.5";"2";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"m-150871";"Z_5";"5";"sum";"TRUE";"5";"0.2";"0";"softplus";"5000";"0.2395";"0.2468";"0.2429";"0.2375";"1.0171";"0.2293";"0.2398";"0.2346";"1.103";"0.2487";"0.2409";"1.0172";"0.2363";"1.4343";"1.6197";"0.2293";"0.2238";"1.0087";"0.2347";"1.4122";"1.7972";"0.2409";"1.4606";"1.6005";"1.5849";"0.2251";"1.2985";"1.369";"1.5716";"1.6102";"1.4408"
"t-448188";"Z_2";"100";"product";"TRUE";"100";"0.1";"5";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-985526";"Z_2";"10";"sum";"FALSE";"10";"0";"1";"cubic";"5000";"0.1333";"0.0798";"0.1344";"0.1643";"0.1357";"0.0912";"0.119";"0.143";"0.1183";"0.036";"0.066";"0.0396";"0.1131";"0.0974";"0.1144";"0.0331";"0.0986";"0.0405";"0.1277";"0.0961";"0.1271";"0.0282";"0.0154";"0.0311";"0.0792";"0.0368";"0.0102";"0.0448";"0.1044";"0.0122";"0.0112"
"l-671504";"Z_2";"50";"sum";"TRUE";"50";"10";"1";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"l-394053";"Z_6";"50";"product";"TRUE";"50";"1";"0.5";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"t-779947";"Z_3";"20";"product";"TRUE";"20";"2";"0.1";"square";"5000";"0";"0";"0";"0";"0";"0.0013";"4e-04";"0";"0";"0";"0";"0";"0";"0";"0.0012";"0.0042";"0.0014";"3e-04";"4e-04";"0.012";"0";"0";"0";"0";"0";"0.0044";"0.0419";"0.0153";"0.0106";"0";"0.0343"
"g-572561";"Z_5";"20";"sum";"TRUE";"20";"10";"0.2";"softplus";"5000";"0.2669";"0.2317";"0.2625";"0.2292";"0";"0.255";"0.2801";"0.2523";"0";"0.2641";"0.232";"0";"0.2442";"0";"0";"0.2482";"0.2491";"0";"0.2559";"0";"0";"0.2462";"0";"0";"0";"0.2343";"0";"0";"0";"0";"0"
"u-880770";"Z_2";"10";"product";"TRUE";"10";"10";"0";"square";"5000";"0.5157";"0.0018";"0.0013";"0.0012";"0.0012";"0.1351";"0.5928";"0.5313";"0.4031";"0.0017";"0.0017";"0.0016";"0.0012";"0.0012";"0.0012";"0.1695";"0.1403";"0.1149";"0.5932";"0.5035";"0.4592";"0.0016";"0.0015";"0.0015";"0.0011";"0.175";"0.1426";"0.1043";"0.5503";"0.0014";"0.1279"
"e-162846";"Z_1";"100";"product";"TRUE";"100";"0.2";"0.5";"log";"5000";"0";"0";"0.0784";"1.5958";"1.5961";"0";"0";"0";"0";"0";"0";"0";"0.0793";"0.07";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"q-795945";"Z_1";"20";"sum";"FALSE";"20";"0.5";"5";"square";"5000";"0";"0.0251";"0.0365";"0.0406";"0.0337";"0";"0";"0";"0";"0.0251";"0.0111";"0.0212";"0.0406";"0.0337";"0.0376";"0";"0";"0";"0";"0";"0";"0.0117";"0.0212";"0.0013";"0.0376";"0";"0";"0";"0";"0.0013";"0"
"g-768705";"Z_2";"20";"sum";"TRUE";"20";"0.1";"5";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"y-376922";"Z_1";"100";"sum";"TRUE";"100";"10";"0.5";"log";"5000";"1.4794";"0";"0";"1.1458";"0";"0";"0";"1.4796";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"o-792796";"Z_2";"20";"product";"TRUE";"20";"5";"0.1";"log";"5000";"0.5947";"1e-04";"0";"0";"0.001";"0";"0.7434";"0.5937";"0.108";"6e-04";"1e-04";"1e-04";"0";"1e-04";"2e-04";"0";"0";"0";"0.7351";"0.609";"0";"7e-04";"9e-04";"1e-04";"0.2047";"0";"0";"0";"2e-04";"0.0014";"0"
"x-785368";"Z_2";"20";"sum";"FALSE";"20";"1";"1";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"y-722223";"Z_3";"5";"product";"FALSE";"5";"0.5";"0.2";"cubic";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-813183";"Z_3";"50";"sum";"FALSE";"50";"0";"1";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e-262543";"Z_2";"2";"product";"FALSE";"2";"10";"0.1";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"r-170436";"Z_4";"50";"sum";"TRUE";"50";"10";"0.1";"cubic";"5000";"1.44";"0";"0";"1.4979";"0.275";"0.4899";"0.1896";"1.458";"0.7945";"0";"0";"0";"0.0093";"0";"0.2751";"0.0788";"0.4564";"0.3246";"0.191";"0.0506";"0.7988";"0";"0";"0";"0.0036";"0.0605";"0.0981";"0.3202";"0.0496";"0";"0.0918"
"o-649980";"Z_5";"50";"product";"TRUE";"50";"0.2";"2";"square";"5000";"0.0253";"0.0247";"0.0287";"0.0248";"0.0309";"0.0256";"0.029";"0.0254";"0.0311";"0.0288";"0.0248";"0.031";"0.0283";"0.0243";"0.0309";"0.029";"0.0256";"0.0308";"0.0286";"0.0249";"0.031";"0.0284";"0.0243";"0.0311";"0.0239";"0.0285";"0.0251";"0.0307";"0.0245";"0.0239";"0.0246"
"q-236461";"Z_1";"2";"sum";"TRUE";"2";"10";"0.2";"softplus";"5000";"0";"1.4954";"1.0648";"0.9985";"0.9938";"0";"0";"0";"0";"1.6801";"1.5322";"1.5394";"1.0845";"1.1262";"1.0753";"0";"0";"0";"0";"0";"0";"1.6917";"1.7038";"1.5378";"1.225";"0";"0";"0";"0";"1.7072";"0"
"h-798597";"Z_5";"3";"sum";"TRUE";"3";"1";"5";"softplus";"5000";"0.0691";"0.0718";"0.0692";"0.0706";"0";"0.0698";"0.0694";"0.069";"0";"0.0698";"0.0714";"0";"0.0691";"0";"0";"0.0696";"0.0696";"0";"0.0694";"0";"0";"0.0697";"0";"0";"0";"0.0695";"0";"0";"0";"0";"0"
"m-390517";"Z_1";"10";"product";"FALSE";"10";"1";"0.5";"log";"5000";"0";"0";"0";"0.2081";"5e-04";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"u-701377";"Z_2";"10";"sum";"FALSE";"10";"0";"1";"log";"5000";"1.4516";"0";"0";"0.541";"0";"0";"0.3046";"1.4584";"1.1397";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.3122";"0.2059";"0.0204";"0";"0";"0";"0";"0";"0";"0";"0.0092";"0";"0"
"m-103529";"Z_4";"5";"product";"TRUE";"5";"10";"2";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"v-679199";"Z_2";"5";"sum";"TRUE";"5";"0.1";"0";"cubic";"5000";"1.253";"0.4167";"0.389";"0.4269";"0.389";"1.2809";"1.2639";"1.2416";"1.2639";"0.6811";"0.422";"0.6774";"0.3931";"0.3885";"0.3932";"1.3324";"1.2718";"1.3327";"1.254";"1.301";"1.254";"0.6941";"0.9289";"0.6904";"0.3972";"1.3237";"1.2809";"1.3241";"1.294";"0.935";"1.2738"
"f-986845";"Z_5";"100";"sum";"FALSE";"100";"0.2";"10";"softplus";"5000";"0.5892";"0.585";"0.5963";"0.3138";"0";"0.5892";"0.6003";"0.2154";"0";"0.5963";"0.3146";"0";"0.5905";"0";"0";"0.6003";"0.218";"0";"0.4875";"0";"0";"0.5906";"0";"0";"0";"0.4868";"0";"0";"0";"0";"0"
"f-535574";"Z_5";"10";"product";"FALSE";"10";"10";"2";"cubic";"5000";"1.0768";"1.242";"1.2505";"1.1014";"1.12";"1.0904";"1.0677";"1.0786";"1.0871";"1.0191";"1.2487";"1.2559";"1.2936";"1.2816";"1.1308";"1.0897";"1.0954";"1.1125";"1.1419";"1.1111";"1.0891";"1.1014";"1.0844";"1.2546";"1.2584";"1.1308";"1.1237";"1.0996";"1.1233";"1.0766";"1.0966"
"c-648154";"Z_2";"3";"sum";"FALSE";"3";"1";"2";"cubic";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"v-663704";"Z_3";"2";"sum";"FALSE";"2";"0.1";"2";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"k-343391";"Z_3";"10";"product";"FALSE";"10";"0.2";"2";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"p-235947";"Z_4";"10";"product";"TRUE";"10";"1";"1";"log";"5000";"0";"0";"0.572";"0";"0";"0";"0.621";"0";"0";"0.6164";"0";"0";"0.5707";"0.5786";"0";"0.608";"0";"0";"0.6205";"0.6377";"0";"0.6163";"0.5759";"0";"0.4484";"0.608";"0.6029";"0";"0.8578";"0.4849";"0.7937"
"v-286899";"Z_6";"100";"sum";"FALSE";"100";"2";"0";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"k-152958";"Z_3";"3";"product";"TRUE";"3";"10";"10";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"v-555611";"Z_2";"5";"product";"TRUE";"5";"0";"0.1";"cubic";"5000";"0.6518";"1.0177";"0.9903";"1.0668";"0.9903";"0.6646";"0.6788";"0.6535";"0.6788";"1.0758";"1.0235";"1.0765";"0.9967";"1.1379";"0.9967";"0.6361";"0.6666";"0.6359";"0.6801";"0.6823";"0.6802";"1.0796";"0.9726";"1.0804";"1.1438";"0.6364";"0.6189";"0.6366";"0.6845";"0.9758";"0.6179"
"s-445491";"Z_4";"50";"product";"FALSE";"50";"0.2";"0.1";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"q-717347";"Z_1";"5";"product";"FALSE";"5";"0.5";"0.2";"log";"5000";"0";"0";"0";"0.4162";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"c-408197";"Z_4";"10";"product";"FALSE";"10";"0.2";"0.2";"cubic";"5000";"0.0125";"0.0195";"8e-04";"0.2916";"0.0365";"0.658";"0.0143";"0.0128";"0.0128";"0.0246";"0.0178";"0.0212";"0.0013";"0";"0.0478";"0.0424";"0.6215";"0.7526";"0.0153";"0.0027";"0.0129";"0.0462";"0.0246";"0.0193";"0";"0.0474";"0.3545";"0.7091";"0.0028";"0.0327";"0.3545"
"o-509136";"Z_6";"10";"product";"FALSE";"10";"1";"0";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.7443";"0";"0.0076";"0";"0.7446";"0.7446";"0.7446"
"e-324137";"Z_6";"10";"product";"TRUE";"10";"0";"5";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-524766";"Z_5";"100";"product";"TRUE";"100";"0.5";"10";"square";"5000";"0.6045";"0.6093";"0.5929";"0.6191";"0.3799";"0.6045";"0.5886";"0.6109";"0.3903";"0.5882";"0.6159";"0.347";"0.5982";"0.0503";"0.3906";"0.5878";"0.6109";"0.4332";"0.5938";"0.0702";"0.4043";"0.5934";"0.0492";"0.3603";"0.0614";"0.5931";"0.061";"0.456";"0.0785";"0.061";"0.0664"
"y-985143";"Z_2";"10";"sum";"TRUE";"10";"2";"0.5";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"y-444329";"Z_2";"3";"product";"TRUE";"3";"0.1";"0";"softplus";"5000";"0.3855";"0.2899";"0.3164";"0.3166";"0.3157";"0.0766";"0.3239";"0.3776";"0.2552";"0.2902";"0.2892";"0.2915";"0.3153";"0.315";"0.3166";"0.072";"0.0725";"0.0766";"0.3191";"0.2121";"0.1694";"0.2894";"0.2916";"0.2925";"0.3163";"0.0689";"0.0727";"0.0691";"0.1464";"0.2926";"0.0645"
"l-361068";"Z_1";"50";"sum";"FALSE";"50";"2";"0.5";"softplus";"5000";"0";"0.1352";"1.6823";"0.9528";"0.5344";"0";"0";"0";"0";"0.3185";"1.1617";"0.6969";"0.6781";"0.43";"0.0037";"0";"0";"0";"0";"0";"0";"1.0161";"0.6251";"0.1887";"0.0038";"0";"0";"0";"0";"0.1895";"0"
"q-381206";"Z_4";"50";"product";"TRUE";"50";"0.1";"0";"log";"5000";"0.5341";"0.2728";"0.5581";"1.8246";"0.8855";"0.9596";"0.538";"0.5181";"0.2653";"0.5265";"0.2485";"0.0456";"0.5475";"0.4813";"0.6061";"0.5275";"0.9503";"0.7105";"0.5285";"0.4644";"0.582";"0.5171";"0.4528";"0.2977";"0.5124";"0.5179";"0.4558";"0.9159";"0.4852";"0.4775";"0.5049"
"y-314642";"Z_5";"2";"product";"TRUE";"2";"0";"0";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"d-765515";"Z_2";"10";"sum";"TRUE";"10";"1";"0.1";"cubic";"5000";"0.3452";"0.0094";"0.0098";"0.0127";"0.0102";"0.3674";"0.3361";"0.3054";"0.3247";"0.0132";"0.0105";"0.0114";"0.0108";"0.0097";"0.0112";"0.3075";"0.3258";"0.3487";"0.2968";"0.3364";"0.2869";"0.0156";"0.015";"0.0133";"0.0111";"0.2702";"0.2634";"0.3075";"0.2969";"0.017";"0.2282"
"r-340281";"Z_6";"20";"product";"TRUE";"20";"0";"2";"cubic";"5000";"1.5354";"1.1094";"0.2179";"0.4078";"1.3168";"0.9287";"0.7922";"1.1357";"1.519";"0.5989";"0.9723";"1.1146";"1.0789";"0.2465";"0.48";"0.5645";"1.0636";"0.9272";"1.0504";"0.7881";"1.1448";"1.4624";"0.5985";"1.0162";"1.0255";"1.0621";"0.5666";"1.0726";"1.0503";"1.3554";"1.029"
"u-115462";"Z_5";"2";"sum";"TRUE";"2";"0.1";"0.5";"softplus";"5000";"1.6049";"1.6298";"1.6236";"1.6269";"0.2343";"1.6254";"1.6058";"1.6004";"0.2269";"1.6188";"1.6234";"0.1524";"1.6212";"0.0775";"0.0496";"1.6452";"1.624";"0.049";"1.6021";"0.0787";"0.0482";"1.6166";"0.0789";"0.0287";"0.0636";"1.6393";"0.0625";"0.0109";"0.0641";"0.0648";"0.058"
"t-734146";"Z_5";"2";"product";"TRUE";"2";"0.5";"1";"log";"5000";"0.2839";"0.2837";"0.2833";"0.2772";"0";"0.2844";"0.2826";"0.2768";"0";"0.284";"0.2769";"0";"0.277";"0";"0";"0.2838";"0.2806";"0";"0.277";"0";"0";"0.2726";"0";"0";"0";"0.2799";"0";"0";"0";"0";"0"
"b-161744";"Z_2";"5";"product";"FALSE";"5";"0";"10";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"m-629872";"Z_5";"100";"product";"TRUE";"100";"0.5";"5";"log";"5000";"0.8";"0.5442";"0.7968";"0.8322";"0";"0.8552";"0.8044";"0.8444";"0";"0.6562";"0.8799";"0";"0.8377";"0";"0";"0.8853";"0.9568";"0";"0.8434";"0";"0";"0.8856";"0";"0";"0";"0.9821";"0";"0";"0";"0";"0"
"k-770891";"Z_2";"2";"product";"FALSE";"2";"0";"10";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"k-294715";"Z_1";"3";"product";"FALSE";"3";"0";"5";"square";"5000";"0";"0.1144";"1.0423";"0.9668";"1.0595";"0";"0";"0";"0";"0.0786";"0.1691";"0";"0.9674";"1.0614";"0.9866";"0";"0";"0";"0";"0";"0";"0.1208";"0";"0";"0.987";"0";"0";"0";"0";"0";"0"
"j-884808";"Z_3";"5";"sum";"TRUE";"5";"1";"1";"cubic";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-786104";"Z_1";"2";"sum";"FALSE";"2";"10";"0";"square";"5000";"2e-04";"1e-04";"0.4326";"0.3609";"0.5455";"0.1131";"2e-04";"3e-04";"0.001";"1e-04";"1e-04";"0";"0.3953";"0.5812";"0.5421";"0.113";"0.1129";"0";"3e-04";"0.0011";"0.001";"1e-04";"0";"0";"0.5789";"0.1128";"0";"0";"0.0011";"0";"0"
"q-739603";"Z_3";"5";"product";"FALSE";"5";"0.5";"2";"log";"5000";"0";"0";"0";"0";"0";"0.4145";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.393";"0.4126";"0.2252";"0";"0";"0";"0";"0";"0";"0";"0.3906";"0.2135";"0.2152";"0";"0";"0.2041"
"f-133180";"Z_2";"3";"product";"TRUE";"3";"2";"0.1";"log";"5000";"0.072";"0.0026";"0";"8e-04";"0.3618";"0.0647";"0.0728";"0.0718";"0.072";"0.004";"0.0025";"0.0046";"0";"0.0164";"0.0456";"0.0611";"0.0647";"0.0645";"0.0707";"0.0725";"0.0692";"0.0037";"0.007";"0.0127";"1.4125";"0.061";"0.0608";"0.0646";"0.0688";"0.0188";"0.0608"
"m-130041";"Z_2";"3";"sum";"TRUE";"3";"1";"1";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"b-108297";"Z_2";"3";"product";"FALSE";"3";"2";"0.1";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"t-556165";"Z_4";"3";"sum";"TRUE";"3";"0.2";"0.5";"log";"5000";"0.9566";"0.0024";"0.2093";"0.5626";"0.2491";"0";"1.3942";"0.9043";"0.5719";"1e-04";"0.0021";"0.5051";"0.2089";"0.9259";"0.1629";"2e-04";"0";"1e-04";"1.3912";"1.3447";"0.8524";"1e-04";"3e-04";"0.2015";"0.1799";"2e-04";"3e-04";"1e-04";"1.557";"1e-04";"1e-04"
"l-414592";"Z_3";"10";"product";"TRUE";"10";"0.5";"2";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"u-304072";"Z_4";"100";"sum";"TRUE";"100";"0.1";"0";"softplus";"5000";"0.9249";"0.9189";"0.0448";"0.9486";"1.0597";"0.691";"0.0435";"0.9293";"0.9765";"0.0418";"0.9126";"1.08";"0.0441";"0.0511";"0.3569";"0.0471";"0.6933";"0.7979";"0.0428";"0.0509";"0.6758";"0.0417";"0.0494";"0.4594";"0.0622";"0.0464";"0.0547";"0.5865";"0.0633";"0.0604";"0.068"
"g-990623";"Z_5";"5";"sum";"TRUE";"5";"1";"10";"softplus";"5000";"1e-04";"1e-04";"1e-04";"1e-04";"0";"1e-04";"1e-04";"1e-04";"0";"1e-04";"1e-04";"0";"1e-04";"0";"0";"1e-04";"1e-04";"0";"1e-04";"0";"0";"1e-04";"0";"0";"0";"1e-04";"0";"0";"0";"0";"0"
"g-366436";"Z_2";"3";"product";"FALSE";"3";"1";"10";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
